gvkey,fyear,ap,at,capx,cogs,epsfx,gp,invt,ni,rect,sale,calc_ap_value,calc_at_value,calc_capx_value,calc_cogs_value,calc_epsfx_value,calc_gp_value,calc_invt_value,calc_ni_value,calc_rect_value,calc_sale_value
133868,2019,12.178,417.715,0.07,148.336,1.16,173.737,4.243,130.133,56.532,322.073,,,,,,,,,,
133868,2022,10.395,194.299,1.326,100.472,-0.62,-100.333,0.0,-101.944,0.028,0.139,-14.641156183281337,-53.48527105801802,1794.285714285714,-32.26728508251538,-153.44827586206895,-157.74993236904055,-100.0,-178.3383154157669,-99.95047052996533,-99.95684208238504
133869,2019,12.302,512.71,47.582,69.183,-1.53,222.426,0.0,-96.071,87.62,291.609,,,,,,,,,,
133869,2022,25.303,1088.94,48.486,156.502,-3.03,358.298,0.0,-225.747,86.537,514.8,105.68200292635346,112.3890698445515,1.8998781051658113,126.21453247185002,98.03921568627449,61.08638378606819,,134.97933819779124,-1.2360191737046318,76.53776118021048
133871,2019,6.671,637.516,20.675,203.678,-0.85,-101.25,0.0,-95.186,37.591,102.428,,,,,,,,,,
133871,2022,22.418,562.509,20.171,300.472,-1.25,-189.173,0.0,-192.278,4.472,111.299,236.05156648178684,-11.765508630371622,-2.4377267230955324,47.52305109044668,47.05882352941177,86.83753086419753,,102.00239531023468,-88.1035354207124,8.660717772484096
133885,2019,11.581,1885.67,12.834,24.749,1.02,943.026,12.886,321.012,120.173,967.775,,,,,,,,,,
133885,2022,32.667,3071.489,27.706,37.034,0.56,1574.028,33.299,182.282,222.084,1611.062,182.07408686641918,62.88581777299315,115.8796945613215,49.63836922703948,-45.09803921568627,66.91247113017033,158.4122303274872,-43.21645296749031,84.8035748462633,66.47071891710365
133905,2019,20.706,400.443,21.269,96.118,1.23,128.791,48.362,35.171,51.603,224.909,,,,,,,,,,
133905,2022,42.732,984.105,21.314,236.74,4.4,333.989,116.6,140.213,110.736,570.729,106.37496377861491,145.75407735932455,0.21157553246509805,146.30142116981213,257.7235772357724,159.32635044374217,141.0983830279972,298.66082852349945,114.59217487355386,153.75996514145726
134305,2019,0.78,218.81,3.584,0.0,-0.05,0.0,0.0,-4.426,0.083,0.0,,,,,,,,,,
134305,2022,2.542,407.829,12.053,10.471,0.18,-10.471,0.0,17.644,0.708,0.0,225.89743589743586,86.38499154517618,236.30022321428572,inf,-459.99999999999994,-inf,,-498.64437415273386,753.0120481927711,
134932,2019,543.6,8425.5,534.6,3115.0,0.51,2402.9,1232.4,211.7,705.0,5517.9,,,,,,,,,,
134932,2022,852.1,11978.5,1005.0,3829.8,4.25,4496.4,1616.8,1902.2,842.3,8326.2,56.751287711552614,42.1696041777936,87.99102132435465,22.9470304975923,733.3333333333334,87.12389196387697,31.191171697500796,798.5356636750118,19.475177304964532,50.894361985538
135044,2019,0.818,64.657,2.629,29.219,-0.24,39.536,5.401,-9.077,10.915,68.755,,,,,,,,,,
135044,2022,3.143,102.323,1.592,29.536,-0.3,40.61,1.76,-16.03,10.047,70.146,284.22982885085577,58.255099989173644,-39.44465576264739,1.0849105034395432,25.0,2.716511533791982,-67.41344195519349,76.60019830340423,-7.952359138799804,2.023125590866127
135484,2019,437.0,17488.0,1226.0,3057.0,-56.8,5050.0,0.0,-5911.0,667.0,8107.0,,,,,,,,,,
135484,2022,1410.0,18624.0,2738.0,2169.0,1.8,3618.0,0.0,441.0,456.0,5787.0,222.65446224256294,6.495882891125343,123.3278955954323,-29.048086359175663,-103.16901408450703,-28.356435643564353,,-107.4606665538826,-31.63418290854573,-28.617244356728754
135788,2019,0.701,297.021,3.461,6.76,0.0,80.392,0.0,0.028,28.307,87.152,,,,,,,,,,
135788,2022,1.995,308.442,3.499,22.215,-1.0,112.433,0.0,-23.183,31.25,134.648,184.59343794579175,3.8451826638520483,1.0979485697775284,228.6242603550296,-inf,39.855955816499176,,-82896.42857142857,10.396721658953622,54.497888746098766
135844,2019,1.079,38.557,0.081,7.257,0.11,10.315,4.551,1.85,2.349,17.572,,,,,,,,,,
135844,2022,0.709,34.705,0.161,10.705,0.32,17.036,5.512,5.524,4.297,27.741,-34.291010194624654,-9.990403817724419,98.76543209876543,47.512746313903826,190.9090909090909,65.15753756665052,21.116238189408907,198.59459459459458,82.92890591741163,57.870475756885966
135965,2019,31.412,814.908,10.824,196.505,-1.19,366.606,14.8,-130.075,201.206,563.111,,,,,,,,,,
135965,2022,95.81,1255.564,10.254,371.987,-0.63,447.773,75.423,-98.083,267.244,819.76,205.01082388895964,54.0743249544734,-5.26607538802661,89.3015444899621,-47.05882352941176,22.140117728569646,409.6148648648649,-24.595041322314042,32.82108883432902,45.57698215804699
135990,2019,722.0,12531.0,228.0,8122.0,15.59,1699.0,383.0,4438.0,1025.0,9821.0,,,,,,,,,,
135990,2022,3643.0,29146.0,367.0,28974.0,5.17,2569.0,751.0,1221.0,4773.0,31543.0,404.57063711911354,132.59117388875586,60.96491228070175,256.7347943856193,-66.83771648492623,51.20659211300765,96.08355091383812,-72.48760703019379,365.6585365853659,221.1791059973526
136186,2019,13.184,742.299,42.268,361.171,-3.01,-224.704,28.313,-254.337,19.232,136.467,,,,,,,,,,
136186,2022,50.461,1656.435,9.878,47.888,-3.91,197.47,69.922,-481.534,29.713,245.358,282.74423543689323,123.14929698140506,-76.63007476104855,-86.7409066619413,29.900332225913633,-187.88005553973227,146.96076007487727,89.32911845307603,54.497712146422636,79.79291696893753
136265,2019,19233.036,26770.806,70.1,227.264,3.9,1135.191,0.44,468.636,18708.087,1362.455,,,,,,,,,,
136265,2022,33936.334,41228.936,120.862,290.227,3.37,1335.589,70.098,423.613,28408.397,1625.816,76.44813850501815,54.00707770995016,72.41369472182598,27.70478386370035,-13.589743589743586,17.65324073217634,15831.363636363636,-9.607243148200313,51.85089207677942,19.329886124679355
136648,2019,511.0,2271.0,142.0,2519.0,2.52,426.0,169.0,70.0,632.0,2945.0,,,,,,,,,,
136648,2022,657.0,2450.0,81.0,3271.0,4.35,485.0,348.0,124.0,782.0,3756.0,28.57142857142857,7.881990312637605,-42.95774647887324,29.853116315998413,72.6190476190476,13.849765258215962,105.91715976331362,77.14285714285715,23.734177215189874,27.53820033955857
136684,2019,111.0,35691.0,195.0,1120.0,-0.19,1860.0,0.0,10.0,659.0,2980.0,,,,,,,,,,
136684,2022,276.0,64111.0,2190.0,1663.0,-0.6,3048.0,42.0,-122.0,1133.0,4711.0,148.64864864864865,79.6279174021462,1023.076923076923,48.482142857142854,215.78947368421052,63.87096774193548,inf,-1320.0,71.92716236722306,58.08724832214766
136725,2019,123.5,9733.2,425.6,1168.6,11.54,3309.9,595.5,1379.3,708.3,4478.5,,,,,,,,,,
136725,2022,147.0,12974.0,532.4,1672.4,3.65,4549.8,893.2,1322.3,1073.3,6222.2,19.02834008097166,33.29634652529486,25.093984962406,43.111415368817404,-68.37088388214903,37.4603462340252,49.99160369437448,-4.132530993982455,51.53183679231964,38.93491124260355
136844,2019,649.459,725.394,4.398,5.787,1.28,31.217,6.56,5.605,573.274,37.004,,,,,,,,,,
136844,2022,848.138,928.571,1.191,1.25,1.91,43.847,2.989,8.959,605.366,45.097,30.59146150873267,28.009192245869148,-72.91950886766713,-78.39986175911527,49.218749999999986,40.45872441298012,-54.43597560975609,59.8394290811775,5.598021190565068,21.87060858285592
137090,2019,5.164,125.188,0.0,33.977,-0.73,-33.942,0.0,-34.466,1.659,0.035,,,,,,,,,,
137090,2022,4.54,407.82,0.0,77.594,-0.66,-77.578,0.0,-76.08,1.643,0.016,-12.083656080557702,225.76604786401253,,128.3721340907084,-9.589041095890405,128.5604855341465,,120.7392792897348,-0.964436407474383,-54.28571428571429
137131,2019,111.498,4692.79,140.514,1547.643,5.07,1073.583,160.66,252.019,514.033,2621.226,,,,,,,,,,
137131,2022,205.915,7602.77,324.733,2356.117,9.48,1619.943,255.809,486.226,752.39,3976.06,84.68044269852373,62.00959344014969,131.10366226852838,52.2390499617806,86.98224852071006,50.89126783863007,59.22382671480144,92.93227891547859,46.36998013746199,51.687034998126826
137310,2019,213.747,11133.235,81.921,764.062,2.34,1935.099,322.98,1584.391,492.346,2699.161,,,,,,,,,,
137310,2022,465.8,22522.1,206.2,1467.4,-0.19,4452.2,1068.3,-163.5,1192.2,5919.6,117.92118719794897,102.29609812421994,151.70591179306888,92.05247741675414,-108.11965811965811,130.0760839626293,230.76351476871628,-110.31942241530027,142.14678295345144,119.31259380229635
137351,2019,10335.977,13215.97,10.565,179.674,2.04,412.49,38.398,97.45,9438.853,592.164,,,,,,,,,,
137351,2022,10327.269,11662.864,1.495,53.66,2.02,402.534,7.571,92.533,8239.039,456.194,-0.08424941348070471,-11.751736724583967,-85.84950307619499,-70.13479969277692,-0.980392156862746,-2.4136342699216993,-80.28282723058493,-5.04566444330426,-12.711438561443838,-22.961544437014066
137432,2019,52.32,377.988,6.063,334.814,1.17,96.916,179.107,8.242,60.887,431.73,,,,,,,,,,
137432,2022,83.553,523.681,12.378,360.984,2.8,123.875,248.538,19.74,71.586,484.859,59.69610091743118,38.544345323131964,104.15635823849581,7.816280083867448,139.31623931623932,27.816872343059973,38.76509572490188,139.50497452074734,17.571895478509365,12.306070923957094
137435,2019,174.136,16105.658,173.73,3805.703,14.67,4703.755,93.447,3050.578,683.399,8509.458,,,,,,,,,,
137435,2022,218.516,25048.097,304.511,5925.833,4.34,8064.805,144.064,2948.688,725.351,13990.638,25.48582716956861,55.523586804090854,75.27830541645085,55.7092868255878,-70.41581458759373,71.45461445164555,54.1665329010027,-3.3400227760116237,6.1387271564635,64.41279808890296
137573,2019,84.207,2516.086,112.355,795.558,1.87,795.508,287.098,254.86,234.409,1591.066,,,,,,,,,,
137573,2022,172.488,10138.857,466.192,1750.249,1.46,1531.784,812.815,208.92,535.485,3282.033,104.83807759449928,302.9614647512049,314.92768457122514,120.00268993586891,-21.92513368983958,92.55419178688335,183.1141282767557,-18.02558267284,128.4404609038049,106.27887215238086
137602,2019,25.341,548.094,11.969,196.206,0.5,146.752,140.364,17.034,83.753,342.958,,,,,,,,,,
137602,2022,62.346,1013.641,10.683,513.108,5.46,406.89,242.406,183.079,169.773,919.998,146.02817568367465,84.9392622433378,-10.744423092990221,161.51493838108922,992.0,177.26368294810288,72.6981277250577,974.7857226723025,102.70676871276252,168.2538386624601
137609,2019,153.0,5157.0,314.0,975.0,1.38,691.0,20.0,109.0,357.0,1666.0,,,,,,,,,,
137609,2022,87.0,4606.0,319.0,924.0,-2.03,681.0,46.0,-150.0,380.0,1605.0,-43.13725490196079,-10.68450649602482,1.5923566878980893,-5.230769230769231,-247.1014492753623,-1.447178002894356,130.0,-237.61467889908258,6.442577030812324,-3.6614645858343335
137642,2019,0.453,23.486,0.018,0.0,-0.27,0.0,0.0,-4.631,0.0,0.0,,,,,,,,,,
137642,2022,4.017,234.834,2.712,0.0,-1.9,0.0,0.0,-76.246,0.0,0.0,786.7549668874174,899.88929575066,14966.666666666672,,603.7037037037036,,,1546.4262578276828,,
137943,2019,11.5,656.2,25.283,156.169,-0.23,117.406,0.0,-19.712,71.406,273.575,,,,,,,,,,
137943,2022,75.2,880.841,11.468,746.527,0.21,209.682,0.0,18.119,224.713,956.209,553.9130434782609,34.23361779945138,-54.64145868765574,378.02508820572587,-191.30434782608694,78.59564247142393,,-191.9186282467533,214.69764445564797,249.5235310243992
138205,2019,149.0,7316.0,209.0,888.0,6.74,2655.0,359.0,1002.0,573.0,3543.0,,,,,,,,,,
138205,2022,293.0,12252.0,286.0,1218.0,-28.0,3366.0,568.0,-4404.0,688.0,4584.0,96.64429530201343,67.46856205576817,36.84210526315789,37.16216216216216,-515.4302670623146,26.779661016949152,58.21727019498607,-539.5209580838324,20.069808027923212,29.38187976291279
138341,2019,4.465,35.107,0.041,0.378,-0.97,9.626,0.0,-32.141,3.244,10.004,,,,,,,,,,
138341,2022,3.193,108.848,0.416,0.024,-0.61,10.138,0.0,-56.672,2.975,10.162,-28.488241881298986,210.04642948699689,914.6341463414634,-93.65079365079364,-37.11340206185567,5.318927903594436,,76.3230764444168,-8.29223181257707,1.579368252698933
138467,2019,4.716,48.944,0.891,20.42,-0.02,26.47,10.509,-0.408,8.712,46.89,,,,,,,,,,
138467,2022,20.644,137.374,2.118,73.498,-0.16,56.157,37.679,-5.362,29.716,129.655,337.7438507209499,180.67587446878062,137.7104377104377,259.93143976493633,700.0000000000001,112.15338118624858,258.54029879151204,1214.2156862745098,241.0927456382002,176.50885050117296
138483,2019,118.4,2771.5,73.0,984.2,1.26,1088.4,577.2,197.2,406.1,2072.6,,,,,,,,,,
138483,2022,178.4,3611.8,129.2,1153.8,1.99,1376.9,800.1,296.6,534.0,2530.7,50.67567567567567,30.31932166696735,76.986301369863,17.2322698638488,57.93650793650793,26.506798970966557,38.61746361746361,50.40567951318461,31.49470573750307,22.102672971147346
138501,2019,59.635,289.889,11.592,177.05,-0.03,108.533,62.132,-2.344,124.664,285.583,,,,,,,,,,
138501,2022,67.384,301.608,10.464,191.07,-0.09,104.103,72.009,-7.399,112.324,295.173,12.994047119979882,4.042581815798458,-9.730848861283645,7.918667043208122,200.0,-4.081707867653162,15.89680036052276,215.6569965870307,-9.898607456844,3.358043020768034
138521,2019,2.066,31.095,0.052,9.975,0.25,12.689,0.004,5.065,3.659,22.664,,,,,,,,,,
138521,2022,0.937,31.743,0.13,9.851,0.26,11.7,0.0,5.287,2.357,21.551,-54.64666021297192,2.0839363241678717,150.00000000000006,-1.2431077694235466,4.0000000000000036,-7.794152415477979,-100.0,4.383020730503445,-35.583492757584025,-4.910871867278517
138707,2019,30.126,344.509,14.426,110.714,-2.91,197.67,124.149,-211.642,62.091,308.384,,,,,,,,,,
138707,2022,7.705,70.242,6.781,20.329,-8.33,61.65,17.71,-54.605,18.88,81.979,-74.42408550753501,-79.61098258681196,-52.99459309579926,-81.63827519554889,186.25429553264604,-68.81165578995295,-85.73488308403611,-74.1993555154459,-69.59301670129327,-73.41658451800353
138743,2019,52.232,23965.615,2248.674,1525.347,5.99,4036.793,0.0,507.45,858.34,5562.14,,,,,,,,,,
138743,2022,115.953,30310.742,2526.28,2477.837,7.67,4785.268,0.0,704.345,1115.102,7263.105,121.99609434829225,26.475961497336897,12.345319953003424,62.44415205195932,28.04674457429048,18.54132723674461,,38.80086708050055,29.913787077381933,30.581125250353264
138781,2019,1.088,53.763,0.155,0.0,-0.43,0.0,0.0,-27.337,0.341,0.0,,,,,,,,,,
138781,2022,1.773,94.176,0.477,0.493,-0.39,7.007,0.0,-33.694,0.317,7.5,62.95955882352939,75.16879638413036,207.74193548387095,inf,-9.302325581395344,inf,,23.254197607638012,-7.038123167155431,inf
139025,2019,20181.028,27805.496,42.153,329.077,5.22,1002.685,128.892,400.881,19693.099,1331.762,,,,,,,,,,
139025,2022,34961.238,41970.021,63.522,312.567,7.17,1471.992,71.282,560.742,28740.94,1784.559,73.23814227897608,50.94145776072472,50.69390078997936,-5.017062875861877,37.356321839080465,46.80502849848158,-44.69633491605375,39.87741998248857,45.94422137419814,33.99984381593708
139201,2019,0.736,99.787,0.004,5.723,0.42,-4.824,0.0,13.179,0.875,0.899,,,,,,,,,,
139201,2022,0.689,66.953,0.004,2.86,-4.34,-2.776,0.0,-45.031,0.263,0.084,-6.385869565217398,-32.904085702546425,0.0,-50.0262100297047,-1133.3333333333335,-42.45439469320066,,-441.6875331967524,-69.94285714285714,-90.65628476084538
139665,2019,38.0,10265.0,69.0,1387.0,7.42,3442.0,0.0,1422.0,1419.0,4829.0,,,,,,,,,,
139665,2022,52.0,14349.0,283.0,1613.0,7.44,3855.0,0.0,1374.0,1652.0,5468.0,36.84210526315789,39.78567949342426,310.1449275362319,16.294160057678443,0.26954177897574744,11.99883788495061,,-3.375527426160337,16.4200140944327,13.232553323669496
139705,2019,1020.843,1182.475,1.897,14.03,1.95,45.336,1.375,12.711,977.49,59.366,,,,,,,,,,
139705,2022,1402.019,1687.682,0.884,4.729,2.59,56.923,5.821,15.673,1338.434,61.652,37.339336215265234,42.72453963085901,-53.400105429625725,-66.29365645046329,32.82051282051282,25.558055408505393,323.3454545454545,23.302651246951456,36.925595146753416,3.850688946535056
139804,2019,483.566,3560.933,142.576,2116.229,0.39,573.079,122.019,41.301,791.899,2689.308,,,,,,,,,,
139804,2022,361.788,3323.604,102.884,1939.944,0.91,555.102,170.639,94.583,878.253,2495.046,-25.183325543979514,-6.6647982424830845,-27.83918752104141,-8.330147635251189,133.33333333333331,-3.136914805812109,39.8462534523312,129.00898283334544,10.904673449518189,-7.223493924831227
140042,2019,1.158,13.828,0.133,3.01,-0.18,1.528,0.025,-15.237,0.924,4.538,,,,,,,,,,
140042,2022,0.881,17.373,0.232,3.601,-0.23,4.583,0.316,-27.17,1.245,8.184,-23.920552677029356,25.63638993346834,74.43609022556392,19.63455149501662,27.77777777777779,199.934554973822,1163.9999999999998,78.31594145829233,34.740259740259745,80.34376377258702
140044,2019,2.109,86.02,0.155,48.924,-0.12,-19.36,3.383,-20.578,2.313,29.564,,,,,,,,,,
140044,2022,3.106,60.1,0.111,54.246,-1.55,-34.963,2.113,-35.333,3.423,19.283,47.273589378852535,-30.132527319228082,-28.387096774193548,10.87809663968605,1191.6666666666667,80.59400826446283,-37.5406443984629,71.70278938672368,47.98962386511024,-34.775402516574204
140045,2019,18.154,3049.376,138.635,342.389,9.66,549.46,2.633,289.787,65.415,891.849,,,,,,,,,,
140045,2022,15.742,3635.792,142.304,460.171,17.07,837.582,,511.975,137.934,1297.753,-13.2863280819654,19.230688508075083,2.64651783460166,34.400053740044214,76.70807453416148,52.43730207840424,,76.67286662272636,110.85989451960556,45.51263722894793
140073,2019,64.975,2353.093,48.198,852.154,2.76,405.94,167.256,96.336,216.752,1258.094,,,,,,,,,,
140073,2022,110.78,2794.386,74.728,956.716,1.96,419.38,208.766,66.377,298.255,1376.096,70.49634474798,18.753742414770695,55.043777750114096,12.270317337007162,-28.985507246376805,3.3108341134157753,24.818242693834595,-31.098447101810333,37.601959843507785,9.379426338572472
140541,2019,243.6,6877.3,274.2,1677.4,2.21,4349.7,778.3,643.4,353.9,6027.1,,,,,,,,,,
140541,2022,520.7,7265.3,93.9,1838.8,3.17,4845.7,994.2,856.3,469.5,6684.5,113.75205254515602,5.641748942172073,-65.75492341356673,9.622034100393458,43.43891402714932,11.403085270248523,27.739946036232826,33.089835250233136,32.6645945182255,10.907401569577402
140568,2019,3.144,55.729,3.503,20.945,-0.81,13.519,9.598,-13.675,3.662,34.464,,,,,,,,,,
140568,2022,3.343,62.611,1.451,36.025,-0.72,13.497,7.715,-23.291,18.723,49.522,6.329516539440198,12.349046277521573,-58.57836140451042,71.99809023633324,-11.11111111111112,-0.1627339300244119,-19.618670556365917,70.3180987202925,411.2779901693064,43.69196843082637
140938,2019,443.208,540.313,0.225,5.465,3.1,25.93,13.762,4.477,426.873,31.395,,,,,,,,,,
140938,2022,624.743,723.27,0.473,1.481,5.62,32.608,2.268,8.305,535.645,34.089,40.95932383891988,33.86129891377775,110.2222222222222,-72.90027447392498,81.29032258064515,25.753952950250664,-83.51983723296033,85.50368550368549,25.481114992046816,8.580984233158144
140982,2019,0.25,20.205,0.0,0.0,-3.63,0.0,0.0,-10.587,0.4,0.0,,,,,,,,,,
140982,2022,0.2,29.468,0.0,0.0,-0.69,0.0,0.0,-7.498,0.0,0.0,-19.999999999999996,45.8450878495422,,,-80.99173553719008,,,-29.17729290639463,-100.0,
140988,2019,31.0,2748.0,45.0,3172.0,2.99,684.0,0.0,212.0,294.0,3856.0,,,,,,,,,,
140988,2022,98.0,3443.0,56.0,3766.0,5.61,1119.0,0.0,355.0,394.0,4885.0,216.1290322580645,25.291120815138285,24.444444444444443,18.726355611601512,87.62541806020067,63.59649122807017,,67.45283018867924,34.01360544217687,26.685684647302903
141178,2019,26.482,161.373,6.621,140.52,-0.52,78.976,25.29,-40.125,19.656,219.496,,,,,,,,,,
141178,2022,29.018,159.017,1.481,152.957,-0.66,92.366,37.976,-67.969,30.858,245.323,9.576315988218417,-1.459971618548329,-77.63177767708805,8.850697409621395,26.923076923076927,16.954517828200974,50.16211941478845,69.39314641744548,56.990231990232,11.76650143966177
141277,2019,25.973,3505.768,171.802,182.505,-0.64,693.788,61.724,-83.993,132.267,876.293,,,,,,,,,,
141277,2022,74.916,6226.873,214.462,474.286,-3.54,1609.993,118.259,-623.506,163.543,2084.279,188.43799330073537,77.61794277316694,24.83091000104772,159.8756198460316,453.125,132.05835211909113,91.59322143736635,642.3309085280915,23.646109762828228,137.85183722795912
141363,2019,109.834,6185.992,533.568,721.85,0.6,776.171,12.393,-105.693,154.67,1498.021,,,,,,,,,,
141363,2022,67.765,4973.686,140.63,852.072,0.36,831.151,15.397,222.747,152.583,1683.223,-38.302347178469326,-19.597600514194013,-73.64347187237615,18.04003601856341,-40.0,7.0834906225560985,24.239490034697,-310.74905622888934,-1.3493243680093032,12.363111064531138
141384,2019,87.25,2500.702,149.707,583.909,5.53,1822.887,112.051,442.776,620.976,2406.796,,,,,,,,,,
141384,2022,127.87,5947.947,291.9,975.618,4.61,2759.017,338.752,361.573,1000.169,3734.635,46.55587392550144,137.85109141353107,94.98086261831443,67.08391204793898,-16.63652802893309,51.35425289664142,202.31947952271736,-18.339521563951077,61.064034680889435,55.17040081502548
141459,2019,240.831,6166.799,118.031,1425.383,4.99,2332.122,752.908,952.486,706.763,3757.505,,,,,,,,,,
141459,2022,212.417,7731.17,244.286,1904.207,5.04,2956.079,1515.045,973.585,667.933,4860.286,-11.798315000975784,25.367634002664918,106.96766103820181,33.59265544769371,1.0020040080160284,26.754903902969073,101.22578057345652,2.2151506688812272,-5.494062366026524,29.348756688281185
141460,2019,52.292,2205.866,70.753,20.178,-0.96,896.535,85.932,-158.65,236.001,916.713,,,,,,,,,,
141460,2022,207.851,3674.532,77.34,340.254,-3.3,1622.158,427.211,-610.308,507.112,1962.412,297.48145031744815,66.58001891320689,9.309852585756087,1586.2622658340767,243.75,80.93638285175703,397.1500721500721,284.68830759533563,114.87705560569658,114.07048880074791
141469,2019,5.339,164.87,1.216,49.632,-0.12,66.544,22.061,-4.687,20.704,116.176,,,,,,,,,,
141469,2022,6.447,145.36,1.59,49.465,-0.23,63.87,26.439,-9.516,16.705,113.335,20.752949990634942,-11.833565839752525,30.75657894736843,-0.33647646679560467,91.66666666666669,-4.0183938446742,19.844975295770816,103.02965649669298,-19.3151081916538,-2.445427627048623
141496,2019,9.278,279.068,22.401,138.551,-2.16,-103.332,41.332,-152.6,8.886,35.219,,,,,,,,,,
141496,2022,3.211,985.85,7.139,212.953,1.97,509.73,59.446,293.156,218.78,722.683,-65.39124811381764,253.26515401264209,-68.1308870139726,53.70008155841533,-191.20370370370367,-593.2934618511207,43.82560727765411,-292.1074705111402,2362.0751744316904,1951.9691075839746
141846,2019,7.222,783.183,1.129,141.581,-1.6,197.495,6.341,-235.259,37.874,339.076,,,,,,,,,,
141846,2022,12.746,587.812,0.0,70.886,-1.34,446.349,6.636,-215.975,63.08,517.235,76.48850733868734,-24.945766187468315,-100.0,-49.93254744633814,-16.25,126.00521532190687,4.652263049992113,-8.196923390816076,66.55225220467865,52.54249784709032
141913,2019,148.084,44480.162,307.868,1153.668,2.16,3758.224,0.0,430.613,2249.01,4911.892,,,,,,,,,,
141913,2022,229.436,44809.014,615.652,2116.162,0.4,6859.353,0.0,111.493,3517.446,8975.515,54.936387455768354,0.7393228468907246,99.97271557940418,83.42902810860664,-81.4814814814815,82.515810659503,,-74.10830606600358,56.39974922299144,82.73030025904478
142230,2019,150.992,8437.729,943.99,1253.36,4.46,1474.552,184.399,1020.849,157.398,2727.912,,,,,,,,,,
142230,2022,108.2,7707.7,175.3,1711.5,4.1,1488.9,356.2,1036.4,274.4,3200.4,-28.3405743350641,-8.651960734932345,-81.42988802847488,36.55294568200678,-8.071748878923774,0.9730413033925005,93.16807574878389,1.5233398867021513,74.33512496982172,17.320500074782483
142248,2019,6194.151,81220.043,7045.26,25027.406,1.09,28380.153,2179.146,3590.956,10920.616,53407.559,,,,,,,,,,
142248,2022,10701.457,82954.162,7494.767,16945.214,1.33,26349.375,1230.145,3904.422,10341.029,43294.589,72.76713144384115,2.13508751774484,6.380275532769544,-32.293366719667226,22.01834862385321,-7.155627385095488,-43.54921606904723,8.729318877758455,-5.307273875393106,-18.935465670692796
142260,2019,78.368,1727.867,56.116,802.589,-3.9,214.765,221.342,-231.808,233.487,1017.354,,,,,,,,,,
142260,2022,73.251,1064.392,20.266,578.556,-0.15,159.15,182.658,-9.54,218.769,737.706,-6.529450796243353,-38.39849942154112,-63.88552284553425,-27.913789000347627,-96.15384615384616,-25.895746513631167,-17.47702650197433,-95.88452512424075,-6.30356293926428,-27.48777711593015
142337,2019,69.395,1905.465,569.128,176.67,-0.2,295.732,0.0,-76.318,108.484,472.402,,,,,,,,,,
142337,2022,128.582,2875.178,1359.777,418.871,8.92,1151.665,0.0,773.237,271.674,1570.536,85.29000648461705,50.89114730525095,138.92287850887672,137.0923190128488,-4559.999999999999,289.4286042768452,,-1113.1777562305092,150.42771284244682,232.4575255820255
142460,2019,254.8,6542.8,287.8,3797.8,-2.07,825.6,331.5,-211.3,329.5,4623.4,,,,,,,,,,
142460,2022,240.7,5610.8,221.5,3300.3,8.29,1681.6,296.1,1297.1,465.5,4981.9,-5.533751962323399,-14.244665892278535,-23.036831132731066,-13.099689293801674,-500.4830917874396,103.68217054263565,-10.6787330316742,-713.8665404637954,41.274658573596355,7.754033827918848
142546,2019,3.886,104.764,2.334,224.652,0.83,67.484,41.553,28.239,7.514,292.136,,,,,,,,,,
142546,2022,8.25,163.715,2.5,285.373,1.18,95.622,73.015,40.347,5.368,380.995,112.30056613484302,56.2702836852354,7.112253641816621,27.028915834268112,42.16867469879518,41.69580937703753,75.71535147883426,42.87687241049613,-28.5600212935853,30.41699756277897
142606,2019,4.134,43.663,6.99,0.0,-0.52,0.0,0.0,-16.776,0.507,0.0,,,,,,,,,,
142606,2022,1.121,53.679,3.359,0.0,-0.09,0.0,0.0,-8.243,0.382,0.0,-72.88340590227384,22.939330783500917,-51.945636623748214,,-82.6923076923077,,,-50.86432999523128,-24.65483234714004,
142814,2019,98.3,1409.8,23.7,876.8,-0.66,595.4,158.7,-22.9,230.0,1472.2,,,,,,,,,,
142814,2022,141.8,2858.1,31.1,687.8,6.33,1051.9,169.7,257.5,323.3,1739.7,44.252288911495434,102.73088381330686,31.22362869198313,-21.555656934306572,-1059.090909090909,76.67114544843805,6.931316950220542,-1224.4541484716158,40.56521739130435,18.170085586197526
142935,2019,,,,,,,,,,,,,,,,,,,,
142935,2022,,,,,,,,,,,,,,,,,,,,
142953,2019,5853.0,64549.0,925.0,14784.0,2.65,11084.0,2546.0,3870.0,2927.0,25868.0,,,,,,,,,,
142953,2022,7562.0,71161.0,906.0,19332.0,1.96,12164.0,3381.0,2717.0,3907.0,31496.0,29.198701520587733,10.243380997381834,-2.054054054054054,30.762987012987015,-26.037735849056602,9.743774810537712,32.79654359780047,-29.793281653746774,33.48138025281859,21.75661048399567
142956,2019,46.38,1240.81,15.894,417.137,1.43,479.89,108.011,61.338,228.132,897.027,,,,,,,,,,
142956,2022,63.389,2210.758,47.536,633.567,0.12,662.38,147.549,5.648,310.955,1295.947,36.673134971970676,78.17054988273789,199.08141437020262,51.884632626690994,-91.60839160839161,38.02746462731042,36.60553091814724,-90.79200495614464,36.3048585906405,44.47134813110417
143153,2019,1341.334,1559.235,2.244,10.336,1.28,59.451,0.074,16.198,1238.147,69.787,,,,,,,,,,
