gvkey,fyear,acominc,ap,at,capx,capxv,cogs,epsfx,gp,ib,invt,ni,oibdp,rect,sale
180183,2021,0.744,2535.849,2938.244,2.472,,-4.248,5.77,126.178,48.621,2.293,48.621,80.057,1819.004,121.93
180183,2022,-39.307,2633.181,3228.28,2.706,,15.404,4.16,124.411,34.072,0.559,34.072,67.946,2401.451,139.815
180193,2018,0,52.314,1551.458,0,0,42.948,0.33,95.774,46.762,0,46.762,95.774,38.389,138.722
180193,2019,0,74.041,1481.038,0,0,47.367,0.89,100.335,126.16,0,126.16,100.335,18.369,147.702
180193,2020,0,14.892,1640.712,0,0,44.852,0.28,98.281,39.224,0,39.224,98.281,18.783,143.133
180193,2021,0,48.116,2636.387,0,0,78.466,1.46,119.623,237.26,0,237.26,119.623,33.905,198.089
180193,2022,0,49.802,2646.313,0,0,63.662,0.16,198.858,29.223,0,29.223,198.858,108.315,262.52
180228,2018,220.813,133.79,17813.505,0,0,47.792,-1.03,602.416,-70.79,0,-70.79,602.416,166.661,650.208
180228,2019,288.963,101.121,22346.545,0,0,46.174,2.42,738.361,364.101,0,364.101,738.361,169.253,784.535
180228,2020,58.605,1.722,8632.851,0,0,39.398,-9.89,244.003,-1674.352,0,-1674.352,244.003,40.016,283.401
180228,2021,37.286,1.887,8443.841,0,0,27.465,-0.48,142.607,-90,0,-90,142.607,48.266,170.072
180228,2022,10.761,1.365,5097.395,0,0,25.324,-12.21,168.782,-402.924,0,-402.924,168.782,24.328,194.106
180229,2018,-27.557,13.863,694.037,20.584,20.584,512.024,0.23,230.33,6.836,13.053,6.836,61.318,148.324,742.354
180229,2019,-21.285,15.033,719.878,22.047,22.047,509.489,0.21,239.097,6.06,13.413,6.06,67.431,135.997,748.586
180229,2020,-16.061,14.24,583.313,15.396,15.396,391.855,-3.41,200.716,-99.461,13.134,-99.461,41.312,107.628,592.571
180229,2021,-20.311,12.87,562.195,18.161,18.161,457.013,0.13,220.118,3.86,12.686,3.86,56.266,109.511,677.131
180229,2022,-33.39,12.532,534.904,12.591,12.591,466.567,0.21,220.806,6.499,13.556,6.499,52.217,123.657,687.373
180249,2018,-0.795,66.487,288.056,15.599,15.599,231.169,0.84,62.763,13.155,54.79,13.155,20.502,79.124,293.932
180256,2018,0,12.621,1627.384,0,0,39.249,-8.4,148.697,-86.373,4.007,-86.373,38.284,44.026,187.946
180256,2019,0,15.355,1555.955,65.225,65.225,32.822,-4.75,247.295,-65.441,6.208,-65.441,117.858,55.708,280.117
180256,2020,0,10.605,1568.997,41.023,41.023,31.939,1.7,329.499,27.609,7.13,27.609,179.791,10.959,361.438
180272,2018,0.3,67.8,3653.4,30,30,658.3,1.14,455.7,168.5,0,168.5,455.7,193.3,1114
180272,2019,-20.2,53,3962.8,22.4,22.4,688.9,0.73,488.3,108.8,0,108.8,488.3,194.8,1177.2
180272,2020,-38.8,8.9,6090.5,23.9,23.9,703.5,1.73,535,264.1,0,264.1,535,203.1,1238.5
180272,2021,-17.5,7.9,6350.9,28.5,28.5,828.1,1.33,647.1,207.9,0,207.9,647.1,221.5,1475.2
180272,2022,-6.3,11,5831.6,27.2,27.2,917.3,2.91,634.6,452.5,0,452.5,634.6,230.9,1551.9
180345,2020,-0.125,6.35,14.813,0,0,21.421,-0.03,9.638,-0.78,0,-0.662,-0.828,4.449,31.059
180345,2021,-0.12,6.688,16.919,0.02,0.02,21.469,-0.01,10.287,-0.285,0,-0.285,-0.271,4.717,31.756
180345,2022,-0.122,6.604,17.026,0.044,0.044,20.914,-0.06,12.02,-1.632,0,-1.632,-1.614,5.252,32.934
180363,2018,-1.011,6.355,54.108,0.175,0.175,4.679,0.25,42.291,-16.382,2.405,-16.382,-6.408,17.259,46.97
180363,2019,-1.093,7.077,50.309,0.174,0.174,6.626,-2.19,47.317,-10.443,1.39,-10.443,-2.435,19.331,53.943
180363,2020,-0.553,7.461,50.855,0.62,0.62,6.941,-1.04,43.879,-5.339,2.746,-5.339,1.775,17.2,50.82
180363,2021,-1.849,8.706,58.52,0.621,0.621,7.03,-0.66,51.999,-4.372,2.679,-4.372,2.378,19.128,59.029
180363,2022,-2.955,10.088,42.602,0.255,0.255,7.977,-2.59,46.152,-18.107,1.605,-18.107,-8.934,19.612,54.129
180405,2018,-601,253,17835,131,131,1559,2.35,5941,1813,43,1813,3008,1035,7500
180405,2019,-619,292,19845,116,116,1527,1.95,4962,1503,32,1503,2313,848,6489
180405,2020,-622,295,23109,78,78,1811,2.82,6275,2197,,2197,3288,1052,8086
180405,2021,-578,285,25056,80,80,1867,3.44,6936,2699,,2699,3793,972,8803
180405,2022,-625,324,27383,91,91,1901,1.92,5627,1513,,1513,2089,1204,7528
180413,2018,-7.013,0,328.925,15.462,15.462,81.584,0.36,85.084,11.626,2.782,11.626,19.114,10.41,166.668
180413,2019,-12.357,0,355.35,9.601,9.601,92.018,0.64,119.804,21.254,4.232,21.254,33.425,11.882,211.822
180413,2020,-0.832,0,398.139,4.417,4.417,88.383,0.31,121.175,10.43,4.863,10.43,25.849,15.198,209.558
180423,2018,0,15.074,896.115,14.907,14.907,36.399,7.75,728.466,109.319,0,96.499,107.484,95.872,764.865
180423,2019,0,2.873,947.969,20.041,20.041,68.379,2.7,1038.224,39.46,0,17.828,144.406,119.987,1106.603
180423,2020,0,10.111,1188.99,42.149,42.149,54.494,-1.73,855.496,-22.566,0,-48.255,68.515,96.241,909.99
180423,2021,0,1.692,1299.356,35.065,35.065,57.297,5.34,1041.202,73.138,0,69.115,60.483,106.758,1098.499
180423,2022,0,2.03,1199.313,11.443,11.443,57.769,-14.69,927.223,-187.946,0,-187.952,17.073,95.26,984.992
180466,2018,-186.5,191.2,1442.5,39.8,39.8,1324.4,3.24,595.3,104.4,206.1,104.1,248.5,323.7,1919.7
180466,2019,-192.8,198.6,1914.9,37.9,37.9,1282,4.03,663.7,129.3,245,129,292,363.3,1945.7
180466,2020,-219.9,140.7,1805.9,34.3,34.3,1120.4,3.39,607.4,108.8,197.3,108.8,260.6,304.4,1727.8
180466,2021,-197.4,186,2141.4,54.1,54.1,1224.5,3.69,643.8,118.4,229.1,118.4,251.9,333.5,1868.3
180466,2022,-204.3,237,2584.1,87.6,87.6,1467.4,4.07,698.6,130.7,322.5,130.7,270.8,388.6,2166
180474,2018,-96.6,191.7,3259.7,44.9,44.9,1208.1,1.53,842.8,189,316.5,34.3,409.7,337.6,2050.9
180474,2019,-124.4,185.6,3627.1,41.4,41.4,1199.1,1.46,869.2,181.9,317.5,180.1,436.4,338.1,2068.3
180474,2020,-73.8,129.4,3401.1,28.3,28.3,841.4,0.96,591.7,118.2,330.1,118.2,270,284.6,1433.1
180474,2021,-74.9,105.1,1077.7,23.3,23.3,493.6,0.4,417.3,49.7,184.5,120.9,178.3,177.2,910.9
180474,2022,-75,116.9,2864,7.6,7.6,795.8,0.37,486,57,366.7,61.7,210.7,238,1281.8
180483,2018,-156,783,9131,336,336,6054,3.67,1815,496,887,496,1335,941,7869
180483,2019,-386,1159,16469,399,399,6840,3,2038,404,1324,404,1455,1526,8878
180483,2020,-551,1115,16701,583,583,8756,4.14,2953,559,1268,559,2103,1469,11709
180483,2021,-296,2041,17882,676,676,10786,5.3,3064,733,1907,733,2197,1879,13850
180483,2022,-403,1795,16956,687,687,11561,5.77,2934,766,1802,766,2084,1777,14495
180562,2018,0,160.242,853.457,25.495,25.495,1828.168,-4.3,387.973,-165.597,0,-165.597,12.729,278.753,2216.141
180562,2019,0,129.724,670.397,27.745,27.745,1560.106,-10.62,287.756,-340.937,0,-340.937,-68.376,219.25,1847.862
180635,2018,13.284,34.21,928.656,16.085,16.085,1447.933,-9.49,-615.528,-717.963,70.04,-717.963,-650.183,49.335,832.405
180646,2018,-0.193,139.48,748.755,50.704,50.704,1326.039,1.87,205.13,31.087,160.281,31.087,86.693,298.999,1531.169
180646,2019,-0.446,192.107,1007.871,57.828,57.828,1816.334,2.26,254.825,37.69,217.109,37.69,98.751,396.867,2071.159
180646,2020,0.023,162.58,995.859,44.355,44.355,1928.672,3.48,318.72,58.759,185.803,58.759,130.185,399.331,2247.392
180646,2021,0.173,200.744,1121.092,52.361,52.361,2129.414,4.95,368.875,85.01,225.075,85.01,161.667,395.659,2498.289
180646,2022,-6.3,315.323,1398.858,77.056,77.056,2615.419,4.91,393.123,83.381,300.615,83.381,171.199,490.812,3008.542
180652,2018,-591.9,77.2,5900.3,231,231,882.7,3.56,1512.4,598.7,0,598.7,1135.2,390.4,2395.1
180652,2019,-486.9,80,7055.2,216.8,216.8,973.3,2.7,1633.8,449.9,0,449.9,1203.6,467.5,2607.1
180652,2020,-375.7,99.3,7561.8,246.8,246.8,993.9,4.31,1790.7,712.7,0,712.7,1381.1,457.8,2784.6
180652,2021,-394.6,117.3,7808.1,268.4,268.4,1057.8,4.08,1940.8,666.2,0,666.2,1471,483,2998.6
180652,2022,-731.2,128.7,6961.1,274.7,274.7,824.6,6.55,1672.4,1041.7,0,953.9,1292.5,334.3,2497
180683,2018,-0.03,0.79,43.083,0.934,0.934,12.962,-1.54,-12.499,-16.105,0,-16.105,-12.499,0.075,0.463
180683,2019,-0.031,1.001,30.586,0.92,0.92,15.878,-0.94,-13.844,-17.593,0,-17.593,-13.844,0.097,2.034
180683,2020,-0.033,1.759,94.189,1.078,1.078,15.061,-0.61,-13.413,-16.439,0.798,-16.439,-13.413,5.624,1.648
180683,2021,-0.063,2.254,146.968,4.92,4.92,32.576,-0.12,-30.193,-23.207,0.027,-23.207,-30.193,5.526,2.383
180683,2022,-0.213,4.264,99.406,7.33,7.33,46.485,-0.23,-44.095,-50.303,3.9,-50.303,-44.095,6.1,2.39
180690,2018,0.229,1.322,18.402,1.61,1.61,12,-0.58,0.797,-6.658,1.021,-6.658,-6.012,5.374,12.797
180690,2019,0.424,2.052,22.86,0.924,0.924,10.397,-0.19,4.512,-3.692,0.185,-3.692,-3.367,13.146,14.909
180690,2020,0.4,3.261,27.521,0.548,0.548,6.305,-0.59,3.004,-2.725,0.281,-2.725,-2.628,13.673,9.309
180690,2021,0.306,3.402,87.735,0.081,0.081,5.824,-0.28,1.6,-3.536,0.564,-3.536,-8.935,21.558,7.424
180690,2022,1.688,2.498,73.176,0.103,0.103,9.112,0.48,3.393,14.268,0.581,14.268,-11.793,18.382,12.505
180711,2018,-115,811,50124,635,635,6502,28.48,14346,12278,1124,12259,9698,3390,20848
180711,2019,-140,855,67493,432,432,6136,6.46,16461,2736,874,2724,10313,3259,22597
180711,2020,-108,836,75933,463,463,5925,6.33,17963,2961,1003,2960,11533,2297,23888
180711,2021,-116,1086,75570,443,443,6611,15,20839,6736,1297,6736,14747,2071,27450
180711,2022,-54,998,73249,424,424,7714,26.53,25489,11495,1925,11495,19290,2958,33203
180759,2018,0.355,4.273,95.185,1.623,1.623,129.968,-0.17,23.17,-5.004,1.527,-5.004,14.923,0.654,153.138
180821,2018,7.608,12.668,1413.544,14.903,14.903,129.454,-56.54,410.904,-698.044,4.868,-698.044,279.441,26.573,540.358
180822,2018,-0.119,4.127,92.584,0.771,0.771,134.181,0.6,42.983,6.691,0,6.691,13.349,38.08,177.164
180822,2019,-0.358,4.027,90.584,1.014,1.014,144.847,0.99,48.727,11.145,0,11.145,14.242,32.352,193.574
180822,2020,-0.539,2.589,102.046,0.298,0.298,141.763,0.83,52.338,9.861,0,9.861,17.642,32.134,194.101
180822,2021,-0.607,4.954,113.702,1.895,1.895,161.759,1.02,60.253,12.221,0,12.221,18.847,43.393,222.012
180822,2022,-1.555,4.475,108.879,0.835,0.835,177.847,0.72,64.391,8.712,0,8.712,17.384,42.322,242.238
180866,2018,0,0.236,4.455,0,0,4.259,-0.45,-3.899,-3.223,1.676,-3.223,-3.899,0.078,0.36
180866,2019,0,0.277,3.038,0,0,4.849,-0.46,-3.817,-4.258,1.666,-4.258,-3.817,0.005,1.032
180905,2018,-3.338,8.938,187.258,16.889,16.889,26.94,-0.95,146.694,-21.473,0.933,-21.473,-5.007,21.95,173.634
180905,2019,-3.057,7.534,201.107,16.766,16.766,25.975,-0.55,156.727,-12.956,1.545,-12.956,2.243,22.919,182.702
180937,2018,0,2.601,27.586,1.738,1.738,5.626,-0.39,4.087,-15.037,2.921,-15.037,-13.356,1.395,9.713
180958,2018,0.382,811.112,1034.406,1.594,,7.69,4.6,47.764,10.902,32.228,10.902,24.56,704.271,55.454
180958,2019,7.296,834.384,1222.579,9.496,,12.369,6.82,82.48,16.177,97.963,16.177,33.487,810.658,94.849
180958,2020,11.209,1048.076,1764.625,7.308,,18.5,14.04,172.55,33.354,287.253,33.354,70.688,1090.063,191.05
180958,2021,8.9,1227.58,1720.506,5.64,,6.32,4.12,179.375,29.567,216.668,29.567,66.518,1075.936,185.695
180958,2022,-27.079,1515.834,2093.725,0.835,,12.45,2.15,109.971,15.386,60.665,15.386,40.597,1474.544,122.421
181104,2018,-5.389,73.166,3181.484,31.309,31.309,860.076,0.1,889.886,17.196,0,363.74,237.51,531.715,1749.962
181104,2019,-4.392,104.014,3205.739,16.6,16.6,886.039,-1.1,885.638,-182.178,0,-182.178,252.955,555.733,1771.677
181104,2020,-1.838,35.905,2917.618,17.025,17.025,783.482,-0.83,719.218,-132.619,0,700.407,186.616,479.493,1502.7
181104,2021,-2.765,16.836,2425.229,5.295,5.295,737.924,0.97,765.113,133.975,0,134.438,257.628,451.88,1503.037
181269,2018,-16.016,156.901,2216.432,44.187,44.187,3658.077,0.39,185.276,15.923,734.883,15.923,73.198,112.779,3843.353
181269,2019,-11.064,156.693,1698.218,75.481,75.481,2410.604,-4.4,6.634,-167.689,252.992,-166.86,-70.443,113.399,2417.238
181269,2020,-2.172,140.058,1578.917,110.579,110.579,1838.288,-3.14,85.431,-108.775,269.491,-108.775,0.499,56.229,1923.719
181269,2021,-12.31,146.063,2159.755,187.195,187.195,2648.17,-1.41,178.998,-65.992,267.838,-65.992,87.859,120.872,2827.168
181269,2022,-26.591,234.301,2123.131,212.366,212.366,3550.169,-2.29,112.68,-127.218,278.95,-127.218,-6.25,109.896,3662.849
181290,2018,0,1.092,61.787,1.292,1.292,6.356,-2.86,14.836,-32.506,0,-32.506,-31.454,3.888,21.192
181290,2019,0,1.609,57.388,1.055,1.055,5.829,-2.79,17.158,-32.84,0,-32.84,-31.524,4.021,22.987
181290,2020,0,2.164,97.028,1.02,1.02,5.844,-3.41,18.146,-32.537,0,-32.537,-29.923,3.907,23.99
181290,2021,0,3.982,64.876,0.966,0.966,6.831,-2.11,19.689,-34.759,0,-34.759,-29.28,8.369,26.52
181290,2022,-4.363,5.05,113.777,0.934,0.934,7.424,-3.12,22.573,-59.798,0,-59.798,-51.797,5.624,29.997
181327,2018,0.225,0.836,43.523,1.495,1.495,0,-0.21,0,-17.674,0,-17.674,-19.583,0.057,0
181327,2019,0.022,1.067,42.962,0.96,0.96,0.337,-0.15,-0.337,-13.933,0,-13.933,-14.568,0.055,0
181327,2020,0,3.28,182.05,0,0,0,-0.13,0,-10.763,0,-14.253,-8.014,0.827,0
181327,2021,0,1.888,167.018,0.197,0.197,0,-0.14,0,-16.79,0,-16.79,-23.368,0.322,0
181327,2022,-0.003,1.148,200.599,0,0,0,0.18,0,24.908,0,24.908,-15.032,0.369,0
181515,2018,-1.115,359.021,469.654,0.092,,4.483,0.9,21.875,2.191,0.835,2.191,11.436,392.044,26.358
181745,2018,-15.086,33.408,826.744,103.489,103.489,308.397,-0.88,130.266,-36.978,65.222,-36.978,90.666,65.067,438.663
181745,2019,-14.573,47.837,822.246,75.798,75.798,317.862,-0.44,158.719,-20.973,56.037,-20.973,117.387,64.76,476.581
181745,2020,-14.393,19.766,709.966,14.698,14.698,174.64,-1.31,126.947,-62.954,31.188,-73.84,97.124,43.837,301.587
181745,2021,-14.404,28.958,722.361,43.398,43.398,169.121,-0.8,135.05,-49.66,33.271,-50.272,93.874,53.52,304.171
181745,2022,-14.406,34.589,722.403,52.073,52.073,197.797,-0.16,155.601,-22.268,45.902,-22.095,113.248,66.033,353.398
181820,2018,-1.479,1274.219,1621.644,3.796,,11.768,6.29,69.994,24.347,51.884,24.347,38.414,1312.519,81.762
181820,2019,0.788,1392.408,1713.056,2.463,,22.197,5.01,90.463,22.717,69.867,22.717,52.007,1336.346,112.66
181820,2020,2.533,1674.071,2113.241,1.379,,27.753,8.97,116.443,39.264,166.538,39.264,73.612,1544.981,144.196
181820,2021,0.252,1915.744,2286.391,1.984,,10.225,4.32,123.662,37.412,125.81,37.412,69.049,1728.54,133.887
181820,2022,-25.632,2127.741,2632.898,1.551,,20.631,3.7,116.171,29.649,20.663,29.649,63.374,2190.86,136.802
181931,2018,-67.348,228.059,1788.118,295.708,295.708,1439.185,-8.72,285.033,-143.767,266.244,-143.767,178.754,151.82,1724.218
181931,2019,-59.5,149.6,1877.7,140.1,140.1,1481.4,-0.34,280.1,-5.6,281.4,-5.6,164.9,159.4,1761.5
181931,2020,-54.3,143.4,1800.4,39.6,39.6,1463.4,4.61,405.2,77.1,263.3,77.1,280.3,160.5,1868.6
181931,2021,-42.6,168.4,1690.1,38.4,38.4,1485,-1.67,287.6,-28.1,277.7,-28.1,175.4,167.4,1772.6
181931,2022,-33.3,213,1703.5,33.5,33.5,1720.1,2.68,360,46,324,46,225.4,188.8,2080.1
181989,2018,-15.02,178.804,2900.84,339.815,339.815,1163.129,-2.63,414.169,-200.808,162.087,-200.808,285.969,215.486,1577.298
181989,2019,-19.854,181.029,2553.234,118.357,118.357,1133.293,-4.49,341.184,-329.082,124.432,-329.082,201.373,182.238,1474.477
181989,2020,-8.479,90.564,2246.947,34.461,34.461,575.07,-1.55,270.815,-114.094,104.684,-114.094,146.644,206.934,845.885
181989,2021,0.349,134.494,2219.6,30.307,30.307,792.183,-0.45,262.796,-33.761,115.713,-33.761,143.168,202.759,1054.979
181989,2022,-1.723,182.555,2214.58,53.168,53.168,1070.189,1.01,454.958,78.176,147.626,78.176,317.62,208.631,1525.147
182023,2018,-0.016,4.779,30.246,0.065,0.065,0,-0.98,0,-39.136,0,-39.136,-35.771,0,0
182023,2019,0.169,4.217,29.892,0.01,0.01,0,-4.29,0,-30.276,0,-30.276,-30.173,0,0
182023,2020,-0.02,7.923,29.903,0,0,0,-2.56,0,-42.253,0,-42.253,-43.192,0,0
182023,2021,-0.079,5.562,56.276,0.305,0.305,0,-1.37,0,-45.168,0,-45.168,-48.143,0,0
182023,2022,0.247,4.207,21.878,0.245,0.245,0,-0.87,0,-34.18,0,-34.18,-36.755,0,0
182112,2018,0,5.313,269.492,2.581,2.581,210.914,0.17,232.459,4.636,0,4.636,18.809,32.782,443.373
182112,2019,0,6.603,250.138,31.029,31.029,199.501,-1.86,218.294,-54.812,0,-54.812,-18.003,37.316,417.795
182112,2020,0,11.246,161.306,3.153,3.153,249.006,-1.53,148.115,-48.952,0,-48.952,-44.78,9.252,397.121
182112,2021,0,5.967,149.034,1.436,1.436,151.844,-1.27,111.189,-42.349,0,-42.349,-25.482,10.127,263.033
182308,2018,-4.869,7.482,913.212,40.083,40.083,135.173,0.85,500.523,51.921,0,51.921,86.031,170.744,635.696
182309,2018,0,0.23,6.825,0.004,0.004,0,-0.57,0,-7.933,0,-7.933,-8.096,0,0
182309,2019,0,0.418,8.536,0.004,0.004,0,-4.15,0,-5.482,0,-5.482,-5.796,0,0
182309,2020,0,1.773,50.429,0.019,0.019,0,-2.07,0,-9.738,0,-9.738,-9.758,0,0
182309,2021,0,1.117,54.924,0.043,0.043,0,-1.39,0,-19.322,0,-19.322,-19.319,0,0
182309,2022,0,0.334,43.085,0.002,0.002,0,-0.69,0,-9.926,0,-9.926,-9.821,0,0
182550,2018,,,,,,,,,,,,,,
182550,2019,,,,,,,,,,,,,,
182550,2020,,,,,,,,,,,,,,
182550,2021,,,,,,,,,,,,,,
182550,2022,,,,,,,,,,,,,,
182599,2018,-2.619,1004.593,1137.603,1.115,,8.58,1.19,52.154,10.858,1.358,10.858,25.937,886.836,60.734
182599,2019,-0.348,940.48,1079.954,1.545,,11.006,0.47,47.055,4.286,0.163,4.286,18.853,844.593,58.061
182599,2020,0.935,1015.46,1357.554,1.481,,13.065,-2.29,41.754,-21.211,4.76,-21.211,16.406,1127.039,54.819
182700,2018,-64.864,27.855,1965.484,2.611,2.611,142.653,1.57,343.11,84.332,0,84.332,134.525,754.122,485.763
182700,2019,,1261.061,1871.685,,,95.388,3.31,359.992,178.158,0,144.16,,144.146,455.38
182701,2018,0.106,145.536,5238.583,0,0,336.861,-0.28,89.406,-27.606,0,-21.884,64.484,72.051,426.267
182701,2019,-0.2,122.869,4193.136,0,0,541.102,0.63,139.048,30.335,0,30.335,106.32,83.556,680.15
182701,2020,0,116.306,3946.436,0,0,450.72,0.14,136.785,6.678,0,6.678,108.342,101.766,587.505
182701,2021,0,142.609,4241.683,0,0,506.96,-0.17,67.028,-8.18,0,-8.18,40.17,112.886,573.988
182701,2022,0,140.151,3979.977,0,0,439.599,-0.14,111.384,-6.109,0,-6.109,85.958,105.639,550.983
182747,2018,,,,,,,,,,,,,,
182747,2019,,,,,,,,,,,,,,
182747,2020,,,,,,,,,,,,,,
182826,2018,0,4.17,58.358,3.535,3.535,9.798,-1,5.289,-39.007,3.279,-39.007,-36.353,1.155,15.087
182826,2019,0,4.268,47.841,2.866,2.866,15.479,-0.55,6.635,-29.307,2.061,-29.307,-26.348,1.878,22.114
182826,2020,0,3.492,30.867,0.696,0.696,14.893,-0.64,1.634,-49.391,3.116,-49.391,-33.675,1.093,16.527
182826,2021,0,3.754,38.298,1.223,1.223,6.627,-0.24,-4.418,-34.6,0.419,-45.828,-30.389,5.9,2.209
182826,2022,0,7.937,10.931,0.68,0.68,6.187,-0.17,-1.431,-26.199,1.239,-26.478,-23.574,1.96,4.756
182902,2021,0,0.762,11.268,0,0,0.048,5.61,0.04,19.212,0.011,19.212,-3.034,0.002,0.088
182902,2022,0,3.267,19.186,0,0,0.028,-0.93,0.061,-10.144,0.01,-10.144,-10.152,0,0.089
182921,2018,,,,,,,,,,,,,,
182921,2019,,,,,,,,,,,,,,
182921,2020,,,,,,,,,,,,,,
182922,2018,,,,,,,,,,,,,,
182922,2019,,,,,,,,,,,,,,
182922,2020,,,,,,,,,,,,,,
182924,2018,,,,,,,,,,,,,,
182924,2019,,,,,,,,,,,,,,
182924,2020,,,,,,,,,,,,,,
182925,2018,,,,,,,,,,,,,,
182925,2019,,,,,,,,,,,,,,
182925,2020,,,,,,,,,,,,,,
183029,2018,-0.922,1.313,3036.843,0,0,123.113,1.84,90.199,59.258,0,59.258,,2645.493,213.312
183029,2019,-6.176,,4977.018,0,0,180.41,1.72,94.481,72.968,0,72.968,,4432.17,274.891
183029,2020,-9.947,,5372.095,0,0,359.99,0.81,-3.809,44.87,0,44.87,,4757.587,356.181
183029,2021,-5.733,,9534.031,0,0,306.348,2.17,174.751,157.744,0,157.744,,8597.871,481.099
183029,2022,-9.369,,11620.977,0,0,283.388,1.66,466.53,194.263,0,194.263,,10485.476,749.918
183036,2018,,,,,,,,,,,,,,
183036,2019,,,,,,,,,,,,,,
183036,2020,,,,,,,,,,,,,,
183036,2021,,,,,,,,,,,,,,
183036,2022,,,,,,,,,,,,,,
183108,2018,0,3.858,4497.395,0,0,22.676,0.61,87.389,26.409,0,26.409,87.389,64.904,110.065
183108,2019,0,3.188,5160.971,0,0,20.944,1.37,325.757,70.699,0,70.699,325.757,39.344,346.701
183108,2020,0,2.686,3336.009,0,0,18.367,-5.72,22.884,-328.354,0,-328.354,22.884,44.144,41.251
183108,2021,0,4.842,2825.7,0,0,20.648,-0.81,86.595,-48.953,0,-48.953,86.595,33.956,107.243
183108,2022,0,3.201,2453.234,0,0,21.81,-14.77,36.353,-89.079,0,-89.079,36.353,17.29,58.163
183139,2018,-0.017,0.371,28.952,0.051,0.051,3.309,0.24,10.923,0.837,0,0.837,2.674,1.683,14.232
183139,2019,-0.016,0.266,32.39,0.42,0.42,4.298,0.18,11.997,0.686,0,0.686,2.253,2.099,16.295
183139,2020,-0.019,0.304,34.889,0.027,0.027,4.818,0.56,13.708,2.106,0,2.106,4.312,2.514,18.526
183139,2021,-0.019,0.695,39.257,0.062,0.062,5.208,0.86,16.675,3.291,0,3.291,4.886,3.657,21.883
183139,2022,-0.096,1.374,66.325,0.066,0.066,5.621,0.52,17.893,1.934,0,1.934,3.792,3.029,23.514
183198,2018,,,,,,,,,,,,,,
183198,2019,,,,,,,,,,,,,,
183198,2020,,,,,,,,,,,,,,
183198,2021,,,,,,,,,,,,,,
183198,2022,,,,,,,,,,,,,,
183224,2018,1.457,2.869,16.968,0.011,0.011,54.728,-0.88,2.418,-14.025,0,-14.025,-5.43,6.604,57.146
183224,2019,1.505,0.408,18.551,0,0,52.582,-0.07,5.498,-1.261,0,-1.261,-1.518,3.352,58.08
183224,2020,1.129,0.608,20.667,0,0,37.776,-0.24,0.632,-5.216,0,-5.216,-4.845,3.93,38.408
183224,2021,1.082,1.119,32.631,0.334,0.334,47.23,-0.08,0.098,-2.754,0,-2.754,-12.958,5.186,47.328
183247,2018,-7.809,1629.164,2069.206,0.363,,13.648,2.03,62.817,19.212,0.309,19.212,30.354,1574.714,76.465
183247,2019,-7.668,1631.933,2086.313,0.718,,17.088,2.34,66.312,21.995,0.47,21.995,33.149,1584.784,83.4
183247,2020,-8.691,1659.8,2110.799,1.762,,13.816,2.01,62.745,18.605,2.195,18.605,29.654,1406.995,76.561
183247,2021,-5.524,1681.828,2130.602,0.363,,4.684,1.9,62.089,17.43,0,17.43,29.029,1302.824,66.773
183247,2022,-7.744,1716.152,2169.592,4.715,,6.639,1.8,60.272,16.156,0,16.156,26.299,1294.764,66.911
183283,2018,0,12.238,355.388,5.349,5.349,379.843,1.4,138.276,17.377,0,17.503,39.65,110.256,518.119
183283,2019,0,19.641,636.748,4.621,4.621,469.553,1.81,179.238,25.811,0,25.237,52.804,153.236,648.791
183283,2020,0,23.705,892.582,6.831,6.831,537.058,2.08,227.717,33.133,0,33.133,71.608,135.038,764.775
183283,2021,0,19.358,947.585,4.645,4.645,595.242,2.81,269.257,45.126,0,45.126,88.202,146.07,864.499
183283,2022,0,22.092,937.994,8.3,8.3,651.381,2.84,299.739,46.025,0,46.025,92.089,126.167,951.12
183312,2018,0,27.853,741.7,3.916,3.916,598.152,-0.32,240.05,-5.382,0,-5.382,99.578,44.406,838.202
183312,2019,0,22.431,385.119,2.161,2.161,477.765,-19.26,170.886,-307.969,0,-307.969,53.619,48.713,648.651
183312,2020,0,16.797,265.685,2.705,2.705,292.884,-4.31,72.663,-67.156,0,-67.156,-2.773,29.466,365.547
183312,2021,0,15.978,257.808,1.379,1.379,168.204,0.74,10.249,11.812,0,11.812,-45.903,26.411,178.453
183312,2022,0,14.981,195.005,0.863,0.863,129.019,-3.32,24.101,-53.418,0,-53.418,-24.371,20.02,153.12
183322,2018,0,22.744,211.984,0.217,0.217,2.737,-0.59,13.362,-132.617,3.267,-132.617,-129.926,11.064,16.099
183322,2019,0,19.181,265.986,2.45,2.45,6.335,-0.72,43.312,-176.145,11.861,-176.145,-150.592,24.396,49.647
183322,2020,0,21.068,181.61,0.207,0.207,12.95,-0.67,51.922,-183.524,7.993,-183.524,-151.474,32.382,64.872
183322,2021,0,20.318,169.472,0.034,0.034,14.745,-0.43,72.206,-172.415,7.622,-172.415,-123.277,36.176,86.951
183322,2022,0,2.162,90.458,0,0,0.204,0.11,69.759,1.074,0,111.997,11.856,0,69.963
183324,2018,0,70.687,7813.361,0,0,193.079,1.99,333.159,152.798,0,152.798,333.159,2056.339,526.238
183324,2019,0,91.149,11771.351,0,0,298.174,2.42,488.087,226.357,0,226.357,488.087,4421.978,786.261
