gvkey,fyear,acominc,ap,at,capx,capxv,cogs,epsfx,gp,ib,invt,ni,oibdp,rect,sale
156861,2022,-176.9,359.8,4359.8,306.5,306.5,2760.2,2.53,2161,456.1,555,455.7,796.4,422.6,4921.2
156953,2018,-8.627000000000001,7270.331,13683.572,68.07899999999999,68.07899999999999,1289.313,1.28,312.905,121.441,2138.712,121.441,312.905,8316.659,1602.218
156953,2019,11.419,7868.176,15172.448,42.287,42.287,1375.272,2.44,445.573,225.291,2795.937,225.291,445.573,9101.544,1820.845
156953,2020,17.763,8998.308000000001,16944.264,37.746,37.746,1563.133,4.58,673.842,409.44,3482.641,447.836,673.842,8948.824000000001,2236.975
156953,2021,-10.219,9718.194,18689.08,24.751,24.751,1319.328,4.61,620.92,374.495,2526.188,374.495,620.92,9461.498,1940.248
156953,2022,-133.531,8313.357,16259.282,9.798,9.798,1154.953,1.6,268.623,113.134,1737.648,113.134,268.623,9035.286,1423.576
157040,2018,,,,,,,,,,,,,,
157040,2019,,,,,,,,,,,,,,
157040,2020,,,,,,,,,,,,,,
157040,2021,,,,,,,,,,,,,,
157040,2022,,,,,,,,,,,,,,
157041,2018,,,,,,,,,,,,,,
157041,2019,,,,,,,,,,,,,,
157041,2020,,,,,,,,,,,,,,
157041,2021,,,,,,,,,,,,,,
157041,2022,,,,,,,,,,,,,,
157057,2018,-155.4,5215.1,41089.3,82.8,82.8,6567.9,3.98,1486.6,251,,251,1486.6,11777.5,8054.5
157057,2019,411.5,5610.5,44291.2,110.3,110.3,7935.6,5.84,2151.2,382.6,,382.6,2151.2,12261.6,10086.8
157057,2020,709.8,5617.5,44649.9,121.2,121.2,8309.4,6.99,1785.4,441.8,,441.8,1785.4,12280.3,10094.8
157057,2021,-150,4762.9,33911.5,187.4,187.4,8490.200000000001,10.2,1697.4,613.5,,1372.4,1697.4,8440,10187.6
157057,2022,-986.2,5277.1,33123.8,186.3,186.3,9119.700000000001,5.05,1073.3,276.6,,276.6,1073.3,9793,10193
157153,2018,-210.9,111.3,2367.9,96.8,96.8,1062.8,2.02,430.8,68.8,266.6,68.8,272.3,393.1,1493.6
157153,2019,-192.1,126.2,2443.2,98.09999999999999,98.09999999999999,1013,1.81,477.5,62.5,311.5,62.5,306.6,400.7,1490.5
157153,2020,-303.8,82.59999999999999,2261.5,84.90000000000001,84.90000000000001,667.3,1.22,337.6,42.6,298.7,63.1,220.8,187.9,1004.9
157153,2021,-110.5,90,1630.9,71.8,71.8,575.1,.58,261.5,20.9,321.7,-213.3,168.8,135.2,836.6
157153,2022,-115.3,114.7,1643.5,96.7,96.7,933.6,-1.1,310.5,-37.3,304.4,-25.1,177.5,167.2,1244.1
157353,2018,-121.9,405.6,12532.9,27.3,27.3,1944.6,-2.97,380.8,-146.8,0,-146.8,8.199999999999999,4220.1,2325.4
157354,2018,-424.3,103.2,1898.1,56.3,56.3,1050,1.77,611.9,205,497.9,205,369.1,312.5,1661.9
157354,2019,-448.8,137.2,1965.8,55.1,55.1,1296.8,.75,434.3,87.09999999999999,503,87.09999999999999,191,309.4,1731.1
157354,2020,-448.2,111,2036.7,62.8,62.8,1229.5,.55,409.3,63.9,519,63.9,176.9,323,1638.8
157354,2021,-404.1,143.6,2012.8,58.6,58.6,1441.9,.98,497.5,112.9,432.3,112.9,233.6,379.1,1939.4
157354,2022,-331.5,177.2,1934.4,63.2,63.2,1487.4,.9,442.8,104.5,608.7,104.5,196.4,255.1,1930.2
157373,2018,-22,945,26024,530,530,6985,-.11,2159,-54,412,-54,2159,1087,9144
157373,2019,-30,947,26616,713,713,8031,1.86,3778,928,469,928,3778,1365,11809
157373,2020,-48,880,25208,1259,1259,8108,1.3,3335,636,515,636,3335,1279,11443
157373,2021,-16,1515,29683,1033,1033,11279,-2.69,798,-1274,610,-1274,798,1941,12077
157373,2022,7,1556,32787,1301,1301,13609,-3.26,119,-1227,570,-1227,119,2059,13728
157413,2018,-215.475,1703.152,27018.679,97.851,97.851,776.698,.28,3725.446,161.679,0,161.679,521.53,1310.297,4502.144
157413,2019,-216.142,1765.618,28747.513,118.196,118.196,901.336,1.65,4220.878,1006.893,0,1006.893,881.228,1926.898,5122.214
157413,2020,-244.682,685.658,28492.845,80.952,80.952,428.193,-.82,2358.871,-494.082,0,-494.082,75.17100000000001,1354.12,2787.064
157413,2021,-252.503,969.2380000000001,30202.547,89.73,89.73,563.0940000000001,-.14,2588.937,-86.581,0,-86.581,-39.199,1670.862,3152.031
157413,2022,-256.337,1120.025,27792.703,72.059,72.059,527.462,.31,2377.933,203.417,0,203.417,139.623,1652.272,2905.395
157418,2018,,,,,,,,,,,,,,
157418,2019,,,,,,,,,,,,,,
157418,2020,,,,,,,,,,,,,,
157418,2021,,,,,,,,,,,,,,
157418,2022,,,,,,,,,,,,,,
157452,2018,0,3.227,467.145,0,0,15.589,-.19,40.688,-9.212999999999999,0,-9.212999999999999,40.688,4.683,56.277
157452,2019,0,1.481,385.267,0,0,14.269,-.6899999999999999,48.381,-32.798,0,-32.798,48.381,3.48,62.65
157452,2020,0,24.317,357.658,0,0,8.35,.03,27.593,1.711,0,1.711,27.593,3.249,35.943
157452,2021,0,1.689,433.506,0,0,10.579,.8,26.596,39.585,0,39.585,26.596,3.064,37.175
157452,2022,0,1.324,327.994,0,0,10.075,-1.72,33.043,-85.55500000000001,0,-85.55500000000001,33.043,3.493,43.118
157479,2018,,,,,,,,,,,,,,
157479,2019,,,,,,,,,,,,,,
157479,2020,,,,,,,,,,,,,,
157479,2021,,,,,,,,,,,,,,
157479,2022,,,,,,,,,,,,,,
157480,2018,,,,,,,,,,,,,,
157480,2019,,,,,,,,,,,,,,
157480,2020,,,,,,,,,,,,,,
157480,2021,,,,,,,,,,,,,,
157480,2022,,,,,,,,,,,,,,
157498,2018,-1.647,1443.753,1697.028,1.14,,19.182,1.65,74.971,24.301,5.781,24.301,45.506,1325.515,94.15300000000001
157498,2019,-.057,1479.307,1746.328,.71,,28.148,1.49,76.666,24.108,1.975,24.108,44.982,1436.451,104.814
157498,2020,1.956,1594.851,1922.853,1.784,,26.791,1.04,64.70999999999999,16.175,3.38,16.175,32.943,1557.068,91.501
157498,2021,.154,1867.134,2149.735,.43,,-.261,2.62,100.167,40.103,37.026,40.103,66.618,1709.824,99.90600000000001
157498,2022,-10.511,2045.983,2420.036,5.453,,15.721,2.31,100.529,34.987,22.811,34.987,60.992,2021.121,116.25
157583,2018,,,,,,,,,,,,,,
157583,2019,,,,,,,,,,,,,,
157583,2020,,,,,,,,,,,,,,
157583,2021,,,,,,,,,,,,,,
157583,2022,,,,,,,,,,,,,,
157679,2018,-7.159,119.768,5096.316,0,0,190.243,1.58,235.782,148.491,0,132.052,,149.133,426.025
157679,2019,-11.461,131.685,5832.661,0,0,218.193,1.81,298.234,175.266,0,175.266,,144.33,516.427
157679,2020,-8.654,161.126,6396.786,0,0,318.588,.15,165.029,26.708,0,26.708,,113.644,483.617
157679,2021,-5.847,185.302,7330.87,0,0,291.616,1.35,316.774,171.702,0,171.702,,177.192,608.39
157679,2022,34.088,213.564,8472.866,0,0,359.978,2.04,349.63,285.516,0,285.516,,215.75,709.6079999999999
157755,2018,0,5.968,113.062,1.651,1.651,46.304,-.06,38.947,-2.678,0,-2.678,-1.145,16.198,85.251
157755,2019,0,7.082,124.501,1.673,1.673,55.037,-.09,51.095,-4.042,0,-4.042,.801,17.809,106.132
157755,2020,0,2.424,76.932,1.353,1.353,19.288,-.91,31.93,-42.018,0,-38.446,-18.938,6.331,51.218
157755,2021,0,1.363,65.827,1.351,1.351,20.494,-.1,32.982,-4.39,0,-4.39,-6.417,8.651,53.476
157755,2022,0,2.037,56.794,2.865,2.865,18.862,-.19,33.308,-8.244999999999999,0,-8.244999999999999,-4.351,9.058999999999999,52.17
157855,2018,-58,165,30737,595,595,2825,1.43,10457,1110,0,1110,1420,5139,13282
157855,2019,-93,3376,55126,643,643,3685,.15,13413,126,0,126,1405,6623,17098
157855,2020,-42,4316,66301,710,710,4218,4.38,17034,4072,0,4072,2318,8263,21252
157855,2021,-166,5356,95209,717,717,5475,1.48,21017,1444,0,1444,2880,9739,26492
157855,2022,-274,6486,98849,798,798,6373,.21,24979,208,0,208,4761,10755,31352
157865,2018,0,3.643,104.657,0,0,3.33,-.97,-1.708,-40.068,0,-40.068,-28.533,0,1.622
157865,2019,0,4.787,82.663,.217,.217,4.183,-.75,.732,-16.819,0,-16.819,-46.165,5.96,4.915
157865,2020,0,2.437,209.728,.894,.894,2.562,-.51,26.351,-46.016,0,-46.016,-24.431,21.024,28.913
157865,2021,0,6.355,174.098,.708,.708,1.123,-.6,33.673,-41.314,0,-41.314,-60.139,7.582,34.796
157865,2022,0,7.918,177.84,.479,.479,115.855,-.5,-75.158,-54.454,0,-54.454,-75.158,10.044,40.697
157875,2019,-.616,16.41,237.888,2.966,2.966,187.484,.06,.027,3.016,20.647,3.016,-27.829,33.035,187.511
157875,2020,6.255,15.064,354.031,3.419,3.419,152.238,.19,17.848,11.608,46.599,11.608,-7.38,23.385,170.086
157875,2021,6.696,22.597,566.9109999999999,21.656,21.656,208.211,-.11,59.809,-9.079000000000001,68.67700000000001,-9.079000000000001,5.892,37.406,268.02
157875,2022,-8.371,24.894,465.285,14.292,14.292,255.03,-1.13,38.542,-101.146,70.58199999999999,-101.146,-33.723,34.767,293.572
157955,2018,93,24,13603,0,0,328,4.68,740,521,0,521,740,1548,1068
157955,2019,342,30,14326,0,0,395,4,545,402,0,402,545,2203,940
157955,2020,498,33,15334,0,0,631,4.19,450,362,0,362,450,2477,1081
157955,2021,300,16,18208,0,0,175,5.23,696,389,0,389,696,2261,871
157955,2022,-515,1,16843,0,0,444,1.92,391,124,0,124,391,1709,835
158053,2018,-22.135,0,14737.638,0,0,400.401,.61,121.878,102.886,0,102.886,,12744.531,522.279
158053,2019,25.132,0,23483.369,0,0,602.165,.64,189.754,173.736,0,173.736,,20819.342,791.919
158053,2020,.994,0,4655.587,0,0,261.158,-.89,-245.567,-288.51,0,-288.51,,3276.359,15.591
158053,2021,1.778,0,5641.698,0,0,166.347,.38,213.843,193.2,0,193.2,,3744.222,380.19
158053,2022,-1.97,0,6240.745,0,0,412.513,-.9,-293.984,-298.605,0,-298.605,,3673.412,118.529
158055,2019,0,.9429999999999999,37.452,0,0,1.459,-.31,.222,-8.308,0,-8.308,-9.255000000000001,1.139,1.681
158055,2020,0,1.013,30.072,0,0,1.425,-.34,.177,-9.324999999999999,0,-9.324999999999999,-9.964,.407,1.602
158055,2021,0,1.548,21.299,0,0,1.945,-.47,.459,-13.07,0,-13.07,-14.631,.372,2.404
158055,2022,0,1.277,13.713,0,0,2.123,-.34,.8070000000000001,-9.734999999999999,0,-9.734999999999999,-10.115,.388,2.93
158354,2018,2044,10481,100923,0,0,7600,.24,828,119,0,119,828,26909,8428
158354,2019,3433,11009,101342,0,0,7075,.89,945,455,0,343,945,27272,8020
158354,2020,4425,11884,105747,0,0,7364,1.42,1105,727,0,178,1105,26655,8469
158354,2021,3861,11841,99171,0,0,6382,1.72,960,885,0,904,960,26703,7342
158354,2022,-2220,12234,86442,0,0,6388,1.19,949,609,0,609,949,26694,7337
158456,2018,,,,,,,,,,,,,,
158456,2019,,,,,,,,,,,,,,
158456,2020,,,,,,,,,,,,,,
158494,2018,,,,,,,,,,,,,,
158494,2019,,,,,,,,,,,,,,
158494,2020,,,,,,,,,,,,,,
158494,2021,,,,,,,,,,,,,,
158494,2022,,,,,,,,,,,,,,
158563,2018,.5,3.764,211.178,.889,.889,119.178,-1.95,-87.67700000000001,-106.289,0,-106.289,-87.67700000000001,6.785,31.501
158563,2019,.679,8.16,289.814,2.619,2.619,124.442,-2.11,-97.574,-121.692,0,-121.692,-97.574,5.163,26.868
158563,2020,.149,8.050000000000001,533.803,11.052,11.052,147.94,-1.97,-92.11199999999999,-127.29,0,-127.29,-92.11199999999999,4.42,55.828
158563,2021,-.869,21.087,841.319,48.872,48.872,237.021,-2.8,-166.593,-215.314,0,-215.314,-166.593,56.819,70.428
158563,2022,-3.59,25.611,1014.775,11.335,11.335,412.976,-4.33,-318.388,-388.955,0,-388.955,-318.388,.147,94.58799999999999
158587,2018,-14.168,3935.714,4437.911,2.379,,30.696,1.53,206.059,87.54000000000001,886.302,88.67700000000001,120.769,1496.124,236.755
158587,2019,6.047,5052.03,5656.963,2.012,,42.681,.89,241.015,51.268,1321.203,51.559,140.128,1814.007,283.696
158587,2020,17.708,5462.06,6276.841,3.738,,22.268,1.38,273.131,80.596,1924.462,80.084,165.853,2636.241,295.399
158587,2021,6.291,5976.911,6843.239,1.549,,14.349,1.88,312.515,110.441,1410.557,110.653,201.501,3729.418,326.864
158587,2022,-30.257,7030.113,7903,5.134,,66.562,2.27,347.416,130.213,610.353,130.213,236.855,5464.479,413.978
158737,2018,-2.4,110.1,1072.3,8.9,8.9,1277.9,2.35,190.5,53.2,0,53.2,107.6,150.7,1468.4
158737,2019,-2.7,115.3,1479.6,10.2,10.2,1435.2,2.2,228.5,48.8,0,48.8,120.8,162.3,1663.7
158737,2020,-4.4,97.8,1137.7,8.4,8.4,957.5,-8.210000000000001,129.4,-172.8,0,-172.8,52.1,126.6,1086.9
158737,2021,-2.8,118.5,1116.2,9.6,9.6,991.8,1.48,185.4,31.7,0,31.7,98.40000000000001,160.1,1177.2
158737,2022,-1.8,133.4,1121.4,21.9,21.9,1328,2.15,225.5,45.2,0,45.2,120.1,167.7,1553.5
158741,2018,-.749,823.443,14424.32,1808.253,1808.253,1781.907,.13,1578.077,134.055,593.009,134.055,1005.767,774.0410000000001,3359.984
158741,2019,-46.352,894.46,16437.82,1869.563,1869.563,1726.013,.19,1389.659,234.681,628.885,234.681,800.01,823.027,3115.672
158742,2018,-12.394,29.366,695.539,47.593,47.593,192.601,4.57,249.076,172.852,93.139,172.852,249.076,57.535,441.677
158742,2019,-10.27,19.294,954.93,34.7,34.7,231.513,5.4,287.902,204.902,92.642,204.902,287.902,62.017,519.415
158742,2020,-4.65,173.432,1331.429,45.628,45.628,276.801,7.85,414.77,299.377,28.111,299.377,414.77,262.449,691.571
158742,2021,-13.33,296.295,1530.452,50.616,50.616,303.769,6.77,395.583,257.888,36.078,257.888,395.583,403.662,699.352
158742,2022,-37.697,355.266,1607.775,51.872,51.872,329.978,6.65,393.362,250.224,83.792,250.224,393.362,465.862,723.34
158743,2018,-23.502,140,3054.799,41.627,41.627,1239.648,2.6,461.116,172.435,401.355,172.435,310.59,153.105,1700.764
158743,2019,-31.894,114.936,3227.59,42.355,42.355,1215.099,1.17,445.315,76.389,472.187,76.389,301.362,152.842,1660.414
158743,2020,-35.594,126.537,3767.57,26.748,26.748,1436.579,2.04,531.33,131.988,492.804,131.988,358.689,148.696,1967.909
158743,2021,-18.169,129.861,3828.545,43.581,43.581,1524.476,1.02,531.788,67.363,609.794,67.363,353.52,149.565,2056.264
158743,2022,-9.349,127.809,3841.609,22.286,22.286,1684.998,-.16,478.002,-11.37,726.468,-11.37,291.412,158.043,2163
160173,2018,0,0,4612.175,0,0,179.624,1.5,306.471,115.866,0,115.866,,3683.096,486.095
160173,2019,0,0,6239.16,0,0,182.308,1.27,364.112,128.628,0,128.628,,5061.971,546.42
160173,2020,0,0,7660.986,0,0,267.698,1.41,470.522,170.949,0,170.949,,6326.836,738.22
160173,2021,0,0,15073.845,0,0,198.024,2.28,638.462,339.3,0,339.3,,13217.275,836.486
160173,2022,0,0,17038.985,0,0,249.714,1.67,917.002,325.783,0,325.783,,14794.663,1166.716
160196,2018,9.792,.579,17.21,.49,.49,6.464,1.16,.365,3.445,0,20.59,-.524,6.528,6.829
160196,2019,8.204000000000001,.953,25.898,.582,.582,2.224,-.85,1.889,-5.837,1.947,2.947,-.069,1.116,4.113
160196,2020,6.972,1.303,21.97,.696,.696,1.895,-1.11,1.744,-11.202,2.252,-11.051,-2.312,.835,3.639
160196,2021,7.711,6.238,86.01600000000001,1.393,1.393,31.469,-.39,6.299,-9.74,7.816,-9.74,-3.784,12.675,37.768
160196,2022,4.692,3.528,60.72,0,0,38.971,-.28,5.786,-16.59,4.154,-25.808,-3.84,3.591,44.757
160207,2018,0,59.035,1669.101,12.172,12.172,174.48,-1.9,141.646,-72.699,7.5,-72.699,-17.254,57.928,316.126
160207,2019,0,41.617,1719.368,6.418,6.418,157.828,-3.84,131.694,-151.942,5.9,-151.942,-22.991,55.794,289.522
160207,2020,0,49.12,1634.963,6.36,6.36,143.562,-.35,135.977,-37.341,6,-8.359,12.364,57.869,279.539
160207,2021,0,41.742,1741.144,11.995,11.995,166.752,-.48,156.09,-56.957,3.7,-55.279,15.18,62.22,322.842
160211,2018,-4.429,92.54600000000001,907.385,119.888,119.888,2076.523,8.35,1356.344,361.972,45.975,361.972,625.886,190.091,3432.867
160211,2019,-3.742,111.101,1382.092,85.565,85.565,2156.345,9.56,1462.429,400.709,52.955,400.709,689.846,210.26,3618.774
160211,2020,-2.424,94.499,1567.168,88.768,88.768,2457.88,12.39,1659.531,491.296,66.68300000000001,491.296,790.68,244.56,4117.411
160211,2021,-2.82,91.547,1671.816,94.172,94.172,2596.208,13.54,1761.165,510.467,68.328,510.467,853.331,255.327,4357.373
160211,2022,-4.694,89.715,1602.221,87.23399999999999,87.23399999999999,2808.301,12.53,1728.857,452.263,81.56999999999999,452.263,827.003,257.492,4537.158
160213,2018,-.037,1.864,106.223,2.09,2.09,18.404,.01,33.082,.163,5.685,.163,.946,7.66,51.486
160213,2019,.071,1.184,102.561,.331,.331,16.566,-.45,26.777,-10.337,4.282,-10.337,-9.288,6.541,43.343
160213,2020,-.02,1.567,87.61199999999999,.203,.203,13.298,-.91,14.431,-21.505,4.343,-21.505,-19.821,3.956,27.729
160213,2021,-.154,1.474,76.422,.774,.774,13.843,-.67,19.541,-16.368,4.655,-16.368,-16.924,4.744,33.384
160225,2018,-718,2726,24860,330,330,6081,5.6,8869,5859,0,5859,8869,4768,14950
160225,2019,-673,3203,29236,422,422,6697,7.94,10186,8118,0,8118,10186,5557,16883
160225,2020,-680,2002,33584,339,339,6567,6.37,8734,6411,0,6411,8734,4411,15301
160225,2021,-809,1651,37669,407,407,7900,8.76,10984,8687,0,8687,10984,4459,18884
160225,2022,-1253,2037,38724,442,442,8800,10.22,13400,9930,0,9930,13400,4813,22200
160233,2018,0,57.416,5838.82,0,0,215.956,.83,441.889,299.863,0,299.863,441.889,24.767,657.845
160233,2019,0,48.41,5800.063,0,0,233.677,.39,470.09,144.487,0,144.487,470.09,29.83,703.7670000000001
160233,2020,0,49.482,5300.163,0,0,209.468,-.04,414.062,-16.224,0,-16.224,414.062,12.881,623.53
160233,2021,0,68.301,6303.092,0,0,215.612,2.5,416.355,963.807,0,963.807,416.355,25.491,631.967
160233,2022,0,60.381,7663.423,0,0,249.588,1.34,461.316,582.5839999999999,0,582.5839999999999,461.316,13.67,710.904
160252,2018,,,,,,,,,,,,,,
160252,2019,,,,,,,,,,,,,,
160252,2020,,,,,,,,,,,,,,
160252,2021,,,,,,,,,,,,,,
160252,2022,,,,,,,,,,,,,,
160287,2018,,,,,,,,,,,,,,
160287,2019,,,,,,,,,,,,,,
160287,2020,,,,,,,,,,,,,,
160287,2021,,,,,,,,,,,,,,
160287,2022,,,,,,,,,,,,,,
160288,2018,,,,,,,,,,,,,,
160288,2019,,,,,,,,,,,,,,
160288,2020,,,,,,,,,,,,,,
160288,2021,,,,,,,,,,,,,,
160288,2022,,,,,,,,,,,,,,
160303,2018,,,,,,,,,,,,,,
160303,2019,,,,,,,,,,,,,,
160303,2020,,,,,,,,,,,,,,
160303,2021,,,,,,,,,,,,,,
160303,2022,,,,,,,,,,,,,,
160305,2018,,,,,,,,,,,,,,
160305,2019,,,,,,,,,,,,,,
160305,2020,,,,,,,,,,,,,,
160305,2021,,,,,,,,,,,,,,
160305,2022,,,,,,,,,,,,,,
160329,2018,-2306,4378,232792,25139,25139,50520,43.7,86299,30736,1107,30736,40421,21193,136819
160329,2019,-1232,5561,275909,23548,23548,60245,49.16,101612,34343,999,34343,48133,27492,161857
160329,2020,633,5589,319616,22281,22281,71053,58.61,111474,40269,728,40269,54903,31384,182527
160329,2021,-1623,6037,359268,24640,24640,98509,112.2,159128,76033,1170,76033,91144,40270,257637
160329,2022,-7603,5128,365264,31485,31485,110274,4.56,172562,59972,2670,59972,90554,40258,282836
160340,2018,-.019,5.379,107.705,.354,.354,104.132,-.6,-76.273,-86.97499999999999,3.597,-86.97499999999999,-76.273,4.017,27.859
160340,2019,-.019,4.789,93.72499999999999,2.565,2.565,105.198,-.27,-42.16,-51.903,4.155,-51.903,-42.16,3.513,63.038
160340,2020,0,5.582,108.608,.801,.801,88.129,-.26,-22.985,-57.24,4.973,-57.24,-22.985,4.218,65.14400000000001
160340,2021,0,6.956,321.161,11.466,11.466,124.586,-.32,-49.144,-80.926,7.152,-80.926,-49.144,4.994,75.44199999999999
160340,2022,0,11.052,295.282,7.589,7.589,165.344,-.34,-65.574,-87.40000000000001,21.772,-87.40000000000001,-65.574,17.401,99.77
160341,2018,0,131.689,848.866,122.973,122.973,177.476,1.72,403.23,248.827,0,248.827,343.083,116.514,580.706
160341,2019,0,137.073,1003.719,313.814,313.814,212.755,.52,322.141,74.086,0,74.086,267.034,78.628,534.896
160341,2020,0,67.779,940.582,21.081,21.081,179.104,.26,167.53,37.79,0,37.79,125.785,49.67,346.634
160341,2021,0,118.724,1193.207,32.721,32.721,202.501,-.29,355.509,-41.478,0,-41.478,301.009,64.664,558.01
160341,2022,0,110.273,1431.79,93.18600000000001,93.18600000000001,259.542,1.59,661.455,231.149,0,231.149,595.9450000000001,80.146,920.997
160373,2018,-75,54.4,1453.8,76.09999999999999,76.09999999999999,411.1,4.25,608.8,183,0,183,312.5,174,1019.9
160373,2019,-60.6,58.9,2370.9,80,80,483.1,3.52,695.9,152,0,152,314.5,194.8,1179
160373,2020,-22,64.5,2696,76.7,76.7,557,5.18,832.5,223.6,0,223.6,396.8,207.3,1389.5
160373,2021,-35.3,76.5,2862.7,101.8,101.8,700.1,4.45,999.2,193.3,0,193.3,450.4,277.8,1699.3
160373,2022,-99,76.2,3474.8,129.5,129.5,781.4,1.64,1089.2,70.5,0,70.5,396.7,307.9,1870.6
160375,2019,0,2.099,43.585,.029,.029,6.014,-.1,22.889,-4.591,1.847,-4.591,-4.704,5.33,28.903
160375,2020,0,1.609,55.456,.071,.071,7.538,-.11,19.092,-6.646,3.295,-6.646,-6.587,3.515,26.63
160375,2021,0,4.189,60.985,1.397,1.397,11.683,-.16,23.338,-10.716,4.433,-10.716,-12.783,5.406,35.021
160375,2022,0,3.27,53.413,2.378,2.378,9.247999999999999,-.26,18.899,-18.292,7.876,-18.292,-18.347,5.09,28.147
160376,2018,-.228,62.06,1469.276,155.98,155.98,2012.952,2.2,444.497,158.225,18.827,158.225,289.005,92.114,2457.449
160376,2019,-.225,61.653,1983.565,214.34,214.34,2259.95,2.46,496.213,174.452,20.267,174.452,327.567,99.30500000000001,2756.163
160376,2020,-.106,66.977,2325.161,154.401,154.401,2101.337,.45,296.786,31.255,22.364,31.255,155.997,98.41800000000001,2398.123
160376,2021,0,95.23399999999999,2511.952,200.692,200.692,2858.644,3.5,605.302,245.294,31.595,245.294,422.753,161.358,3463.946
160376,2022,0,105.56,2525.665,246.121,246.121,3361.29,3.97,653.629,269.818,38.015,269.818,457.434,150.264,4014.919
160423,2018,-1.037,1502.244,1873.665,3.351,,27.178,2.21,56.786,17.433,0,17.433,31.023,1586.775,83.964
160423,2019,-7.516,1491.903,1882.182,.645,,29.624,2.31,58.568,18.216,0,18.216,31.54,1588.84,88.19199999999999
160423,2020,-15.575,1827.316,2253.747,,,30.257,.75,50.114,5.904,2.613,5.904,17.833,1601.672,80.371
160423,2021,-8.561,2123.998,2456.264,,,13.433,3.36,73.8,26.586,2.268,26.586,44.801,1875.167,87.233
160423,2022,-.189,2800.818,3252.449,4.958,,28.639,4.79,92.346,37.429,0,37.429,61.812,2646.384,120.985
160479,2018,34.65,101.461,7847.978,4.297,4.297,526.452,3.27,689.896,415.289,0,415.289,,,1216.348
160479,2019,-28.966,111.382,8532.377,7.764,7.764,585.283,3.24,741.912,419.967,0,419.967,,,1327.195
160479,2020,-99.093,130.012,9395.848,7.093,7.093,611.553,3.71,782.212,481.779,0,481.779,,293.81,1393.765
160479,2021,-42.546,142.285,10474.477,3.659,3.659,639.975,6.19,1025.699,827.649,0,827.649,,502.237,1665.674
160479,2022,48.798,171.68,12167.458,22.832,22.832,751.018,6.41,1284.002,860.688,0,860.688,,643.986,2035.02
160488,2018,0,1.298,12.113,.144,.144,8.537000000000001,0,7.553,.024,2.862,.024,-12.121,1.083,16.09
160488,2019,0,.726,6.894,.048,.048,5.007,-3.9,4.266,-3.773,1.164,-3.773,-8.789,.488,9.273
160488,2020,0,.142,7.995,0,0,2.038,-.6899999999999999,5.34,-2.092,1.051,-2.092,-1.655,.334,7.378
160488,2021,0,.284,24.888,.132,.132,2.256,-.45,5.997,-2.281,.707,-2.281,-2.208,.311,8.253
160488,2022,0,.368,24.67,.023,.023,2.457,-.62,5.799,-4.417,1.615,-4.417,-4.693,.647,8.256
160541,2018,0,25.961,1945.191,.475,.475,36.841,.83,170.912,76.496,0,76.496,155.623,17.929,207.753
160541,2019,0,30.306,2461.968,.595,.595,41.519,1.71,226.355,173.598,0,173.598,205.208,20.207,267.874
160541,2020,0,36.343,2623.997,.137,.137,40.049,2.01,247.209,227.261,0,227.261,224.429,19.077,287.258
160541,2021,0,47.781,2600.013,.106,.106,48.9,1.49,232.076,174.155,0,174.155,208.354,17.926,280.976
160541,2022,0,47.539,3028.855,.114,.114,57.23,.79,264.458,102.081,0,102.081,242.298,32.557,321.688
160549,2018,631.8,874.3,53153.6,1453,1453,4968.3,-1.97,6989.6,-1532,0,725.3,4940.5,1366.5,11957.9
160549,2019,1112.7,963.9,49046.3,1243.1,1243.1,4880,-2.16,6661.5,-1525.8,0,11521.4,4553.7,1424.1,11541.5
160549,2020,3693.1,618.2,59092.7,1350.2,1350.2,5214.2,-2.7,6765.9,-1628,0,-1628,4547.6,1118.1,11980.1
160549,2021,3892.2,613.4,46917,1408,1408,4502.2,23.45,5809.1,13344.2,0,13426.8,3655,1013.1,10311.3
160549,2022,513.4,610.1,42895,1303.2,1303.2,3173.9,1.19,4021.8,592.2,0,1473.2,2403.3,902.6,7195.7
160550,2018,,,,,,,,,,,,,,
160550,2019,,,,,,,,,,,,,,
160550,2020,,,,,,,,,,,,,,
160550,2021,,,,,,,,,,,,,,
160550,2022,,,,,,,,,,,,,,
160554,2018,,,,,,,,,,,,,,
160554,2019,,,,,,,,,,,,,,
160554,2020,,,,,,,,,,,,,,
160554,2021,,,,,,,,,,,,,,
160555,2018,-.117,1.531,10.143,.044,.044,10.34,-.8100000000000001,3.822,-7.504,4.345,-2.61,-6.011,1.185,14.162
160555,2019,.07,0,5.917,.057,.057,.758,-.39,-.281,-4.217,0,-4.217,-3.761,.011,.477
160555,2020,-.196,.838,77.733,.032,.032,1.109,-.83,.064,-22.992,2.002,-22.992,-8.805999999999999,.59,1.173
160555,2021,-.414,14.416,177.811,.6889999999999999,.6889999999999999,46.293,-.32,9.382999999999999,-36.428,0,-36.428,-34.808,24.046,55.676
160555,2022,4.367,11.092,1682.358,39.645,39.645,47.067,-.36,98.968,-47.069,0,-47.069,37.547,26.733,146.035
160570,2018,-47.471,86.645,418.13,14.15,14.15,754.7670000000001,1.46,142.97,44.512,92.35899999999999,44.512,82.291,134.624,897.737
160570,2019,-45.95,63.058,435.826,24.002,24.002,780.381,.51,120.857,15.778,82.872,15.778,60.008,115.099,901.2380000000001
